"metro_code","659"
"metro_code","661"
"metro_code","662"
"metro_code","669"
"metro_code","670"
"metro_code","671"
"metro_code","673"
"metro_code","675"
"metro_code","676"
"metro_code","678"
"metro_code","679"
"metro_code","682"
"metro_code","686"
"metro_code","687"
"metro_code","691"
"metro_code","692"
"metro_code","693"
"metro_code","698"
"metro_code","702"
"metro_code","705"
"metro_code","709"
"metro_code","710"
"metro_code","711"
"metro_code","716"
"metro_code","717"
"metro_code","718"
"metro_code","722"
"metro_code","724"
"metro_code","725"
"metro_code","734"
"metro_code","736"
"metro_code","737"
"metro_code","740"
"metro_code","743"
"metro_code","744"
"metro_code","745"
"metro_code","746"
"metro_code","747"
"metro_code","749"
"metro_code","751"
"metro_code","752"
"metro_code","753"
"metro_code","754"
"metro_code","755"
"metro_code","756"
"metro_code","757"
"metro_code","758"
"metro_code","759"
"metro_code","760"
"metro_code","762"
"metro_code","764"
"metro_code","765"
"metro_code","766"
"metro_code","767"
"metro_code","770"
"metro_code","771"
"metro_code","773"
"metro_code","789"
"metro_code","790"
"metro_code","798"
"metro_code","800"
"metro_code","801"
"metro_code","802"
"metro_code","803"
"metro_code","804"
"metro_code","807"
"metro_code","810"
"metro_code","811"
"metro_code","813"
"metro_code","819"
"metro_code","820"
"metro_code","821"
"metro_code","825"
"metro_code","828"
"metro_code","839"
"metro_code","855"
"metro_code","862"
"metro_code","866"
"metro_code","868"
"metro_code","881"
"metro_code","DUMMY"
"metro_code","NULL"
"os","DUMMY"
"os","NULL"
"os","android"
"os","ios"
"os","linux"
"os","osx"
"os","windows"
"os","windows_phone"
"state","AK"
"state","AL"
"state","AR"
"state","AZ"
"state","CA"
"state","CO"
"state","CT"
"state","DC"
"state","DE"
"state","DUMMY"
"state","EN"
"state","FL"
"state","GA"
"state","HI"
"state","IA"
"state","ID"
"state","IL"
"state","IN"
"state","KS"
"state","KY"
"state","LA"
"state","MA"
"state","MD"
"state","ME"
"state","MI"
"state","MN"
"state","MO"
"state","MS"
"state","MT"
"state","NC"
"state","ND"
"state","NE"
"state","NH"
"state","NJ"
"state","NM"
"state","NULL"
"state","NV"
"state","NY"
"state","OH"
"state","OK"
"state","OR"
"state","PA"
"state","RI"
"state","SC"
"state","SD"
"state","TN"
"state","TX"
"state","UT"
"state","VA"
"state","VT"
"state","WA"
"state","WI"
"state","WV"
"state","WY"
"version","DUMMY"
"version","NULL"
"version","a4&Below"
"version","a5"
"version","a6"
"version","a7"
"version","osx_10_version"
"version","unknown_ios_version"
"version","unknown_linux_version"
"version","unknown_windows_phone_version"
"version","w10"
"version","w7"
"version","w8"
"version","wvista&Below"
